Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
early_blight (25).JPG,Potato___Early_blight,327.0976686737699,10.334414080592946,4962231.000000696,7.412061298434309,0.046438300139189446,0.21549547591350832,0.9115907162513626,550.5377735755378,13.923600347200686,4962230.999999494,7.656127174791016,0.0362871996707761,0.19049199371830855,0.8515028450034182,375.9557939115787,10.947330894661755,4962230.999999575,7.441323614897806,0.04657445427637845,0.21581115419824445,0.8985363734184196,463.1733213466341,12.588567177134355,4962230.999999528,7.574116236049324,0.039699059065950226,0.1992462272314089,0.8750659583833571
early_blight (26).JPG,Potato___Early_blight,276.31631928362094,9.729782306623349,3898953.000000491,7.474407934114304,0.03259080425888466,0.18052923380683988,0.886827666906822,403.7146444292839,12.198214396428783,3898952.999999676,7.67190835214844,0.026838626213521732,0.16382498653600353,0.8350354767443683,306.27331204662147,10.402799305598561,3898952.999999708,7.51065702059134,0.03375183800634001,0.1837167330602741,0.87535082934755,411.1663618327194,12.46433442866884,3898952.999999711,7.688546852972576,0.0266519014848735,0.16325410097413634,0.8319915876206623
early_blight (27).JPG,Potato___Early_blight,297.38659873398296,9.831650455457742,4724083.000000652,7.7595059563369375,0.023771435243755693,0.15417987950363593,0.868475244243241,391.51213652426327,12.088551677103283,4724082.99999963,7.953294729565895,0.020259383918078473,0.14233546261588667,0.8260678087094178,298.9159278318518,10.044268088536104,4724082.99999965,7.785680690775608,0.023996262381202723,0.15490727026580361,0.8674000148843976,483.53743257485814,13.139484778969512,4724082.999999613,8.012813055735544,0.0180982489227972,0.13452973248615788,0.785181161715754
early_blight (28).JPG,Potato___Early_blight,380.35689362359665,11.754546858113343,5022993.000000772,7.614789737985808,0.039431491042910154,0.19857364135984956,0.8832181132513922,534.4505549011002,14.575671151342261,5022992.99999957,7.801032860798497,0.03227290174122502,0.17964660236482352,0.8350295740775366,382.4801754603444,12.099432698865446,5022992.999999634,7.635408955102921,0.039081430664563675,0.19769023917372266,0.8820018432297795,550.7085994171974,14.764461528923041,5022992.999999558,7.815552446816221,0.031572655358867247,0.17768695888800407,0.8300106488070642
early_blight (29).JPG,Potato___Early_blight,394.5312799135417,11.519515207657868,4901961.00000066,7.897003167244627,0.02386663117809216,0.1544882881583331,0.8957155615853507,487.4873674747285,13.439968379936706,4901960.999999432,8.038032998618002,0.020998723816685327,0.14490936414423095,0.8713209712769855,369.4592194184341,11.240699981399931,4901960.999999544,7.867580275271326,0.02494888723269807,0.1579521675466914,0.9026680277989475,578.8110391220707,14.720704941409748,4901960.999999423,8.11008729951647,0.019114116956765216,0.1382538135342574,0.847214337969668
early_blight (3).JPG,Potato___Early_blight,243.23683804230683,9.089702022541273,4381341.0000006575,7.341958294648152,0.03363358758628067,0.18339462256642278,0.8957862896408193,346.3155341310637,11.453825407650804,4381340.999999562,7.551907437507296,0.02696020509221154,0.1641956305515209,0.8503869658185008,223.62232624465304,9.10071920143834,4381340.999999607,7.350244616514036,0.034629490503321605,0.18609000645741727,0.9034628998592562,349.75286750573053,11.613584227168442,4381340.999999547,7.567240237906862,0.026825359555455067,0.16378449119332106,0.8489024484638679
early_blight (30).JPG,Potato___Early_blight,222.89964489733066,8.147012505789716,4842181.000000619,7.283870308511351,0.0327631605513096,0.1810059682753848,0.920679004197056,296.09031868063477,10.077949655899243,4842180.9999996135,7.4974284359877315,0.026434412620668847,0.16258663112528302,0.8944717237256032,217.78079856159638,8.31089962179923,4842180.999999662,7.3163357001488105,0.03191498823244858,0.17864766506296292,0.9222561085539533,364.99034348068193,10.83825717651438,4842180.999999585,7.538177083492348,0.025028969004400086,0.15820546452129927,0.8699136488862101
early_blight (31).JPG,Potato___Early_blight,328.69539910452414,11.011131696773178,4962231.000000604,7.590776756933826,0.03853761432628435,0.1963099954823604,0.8383777168338976,476.6997333994606,13.689131378262676,4962230.999999542,7.783754694304537,0.03271039729970614,0.18086015951476472,0.7661665086886079,347.3607012213931,11.29290408580815,4962230.999999587,7.606850899962257,0.039454632182868904,0.19863190122150295,0.828802930656713,508.3747287494527,14.10301320602636,4962230.999999512,7.804971352690765,0.03195211793734159,0.17875155366413348,0.7506281859407559
early_blight (32).JPG,Potato___Early_blight,384.3767484946787,10.64131542380726,5271001.000000776,7.607325325404842,0.03088882696027706,0.17575217483797195,0.900924078887017,576.8625302250564,13.7083669167337,5271000.999999642,7.816504590858688,0.02509590604539747,0.15841687424449918,0.8515547111532092,409.5947361894634,11.036115072230052,5271000.99999967,7.62369815643186,0.031177260537916272,0.17657083716717287,0.8945816695882116,553.2298499596952,13.277218054435941,5271000.999999663,7.790540352368623,0.026025188954400428,0.1613232436891858,0.8576408869348928
early_blight (33).JPG,Potato___Early_blight,423.2276362513534,11.076516905974993,4607921.000000679,7.633691604060194,0.03656832245613485,0.19122845618823275,0.8886759134959267,677.1226362452637,15.03000806001607,4607920.999999441,7.898491259423947,0.02928099453910975,0.17111690313674377,0.8218692043873769,530.4319548639031,12.771436542872939,4607920.999999534,7.754669072501851,0.03438803588500396,0.18544011401259428,0.860551368447586,730.7494574989007,15.743939487878913,4607920.999999394,7.938854912824936,0.027885567465907084,0.16698972263557743,0.8077613271807902
early_blight (34).JPG,Potato___Early_blight,402.1050177551393,11.757048016056714,4550561.000000747,7.722164654992557,0.03326571303276928,0.18238890600244656,0.846825536814509,598.6540548081049,14.955530411060748,4550560.999999473,7.940535488121932,0.026700196733053832,0.16340194837594144,0.7724501451575712,428.5520181040292,12.328321656643288,4550560.99999955,7.76383907758647,0.03249768114096736,0.1802711323006747,0.8372470313712771,603.6096782193515,15.023343046686039,4550560.99999948,7.939193985694598,0.02687992247070601,0.16395097581504664,0.7705675318455224
early_blight (35).JPG,Potato___Early_blight,377.420071020538,11.911100818280067,5022993.000000756,7.947667533878513,0.021856208268357363,0.1478384532804553,0.9265886224042066,616.8555862111583,15.486964473928907,5022992.999999513,8.163035408119038,0.01745984517993434,0.13213570743721903,0.8803941638297998,414.1238142476193,12.249023498046927,5022992.999999648,7.952356148546067,0.02295662367690165,0.15151443388965175,0.9198192311758444,502.6522723045375,14.075082150164171,5022992.999999577,8.10378114477166,0.018604751764806277,0.13639923667237394,0.9025375657879668
early_blight (36).JPG,Potato___Early_blight,397.81435849930733,11.435726416550962,5084249.000000741,7.7241984044373,0.036371031434871165,0.1907119069037672,0.8748329889545126,703.1364157728125,15.884540269080482,5084248.999999517,7.991146123958351,0.027526216896006026,0.1659102676027196,0.7787045052647666,460.022180544351,12.278613057226167,5084248.999999616,7.771322277584968,0.03477562098809222,0.18648222700325148,0.8553533827452966,577.3218426436787,14.489180978361965,5084248.999999557,7.9285735013445615,0.029973161161523532,0.1731275863677523,0.8183017751543942
early_blight (37).JPG,Potato___Early_blight,278.8314651845005,8.990859966033634,4962231.000000732,7.427083075758657,0.02743635255821134,0.1656392240932423,0.9474331707456096,356.0514291028502,10.961714923429774,4962230.99999958,7.624202828104248,0.023143451833588603,0.1521297204151398,0.9326925765807317,266.70520491041,9.03699857399714,4962230.999999651,7.433167265651316,0.027543519289716042,0.16596240324156566,0.9495719883765192,445.1152582305078,12.004123008245942,4962230.99999957,7.681526828891336,0.020890342403784873,0.1445349175935866,0.9158556860159384
early_blight (38).JPG,Potato___Early_blight,392.3085996603395,10.51196541608772,4002921.0000006026,7.370801103550488,0.046691476012708094,0.21608210479516368,0.8612047076631848,457.0245985491889,11.920810341620578,4002920.999999632,7.513532975723146,0.04113836761680424,0.20282595400195766,0.8384858581101454,354.2864250728437,9.778396056792054,4002920.9999996545,7.322467440741391,0.04764134873145268,0.2182689825226037,0.8743058314120895,597.3133176266276,13.920546841093634,4002920.9999996023,7.6227986853559955,0.035919163548133494,0.18952351713740828,0.7889076993669422
early_blight (39).JPG,Potato___Early_blight,353.41540836807565,9.580886212752889,5271001.00000074,7.299436486015351,0.03903688516334886,0.19757754215332485,0.926380903814132,645.6987258974392,13.81302312604614,5271000.999999514,7.587196206264206,0.029616679668598718,0.17209497281617123,0.8657542720372196,397.2912145824198,10.00855601711195,5271000.99999963,7.3178809070525865,0.0391138229808831,0.19777214915372462,0.9172141348832167,454.3905387810703,11.35805071610129,5271000.999999572,7.466040050807228,0.034238877156994654,0.1850375020286284,0.9055280696958787
early_blight (4).JPG,Potato___Early_blight,289.6414543770281,8.745206113941641,4108721.0000005285,7.203021350425141,0.03496238301588298,0.1869823066920584,0.8493187394221283,378.3318866637672,10.818029636059308,4108720.99999963,7.419186749609858,0.028999975272409252,0.1702937910565422,0.8035894591505434,301.39875379750345,9.094395188790331,4108720.999999678,7.237431354208876,0.03494672772251961,0.18694043897059728,0.8436103404363426,451.9306528613001,11.754448508896974,4108720.9999996223,7.462288048243682,0.027799215504499968,0.1667309674430637,0.765382428808008
early_blight (40).JPG,Potato___Early_blight,235.1796510730311,8.798517832329642,4493679.000000609,7.454068390868219,0.03197674261169169,0.17882042000759224,0.9266238728567554,418.92922685844684,12.05049910099813,4493678.999999557,7.7074059912426645,0.025033533772658833,0.15821989057213645,0.8695987665641285,301.50705251409914,9.932807365614725,4493678.999999599,7.525216614577654,0.03196639893496551,0.17879149570090158,0.9056715242628268,361.18925537850384,11.452228904457833,4493678.999999553,7.679354931343092,0.026126387103817907,0.16163658961948532,0.8875720163653148
early_blight (41).JPG,Potato___Early_blight,327.77281148680333,9.93983325613719,5208251.000000772,7.625454672335386,0.03338721456373844,0.18272168607950848,0.9054386253768517,473.36541323081894,12.849882199764313,5208250.999999869,7.84685959939924,0.027153076161194733,0.16478190483543614,0.8636516600825,369.58628867256664,11.123767747535522,5208250.99999988,7.720456226269674,0.03195801321542251,0.17876804304858995,0.892521196190769,535.988281976555,13.989366978733875,5208250.999999845,7.92223260481676,0.02574654384769605,0.16045729602512954,0.8456146750771282
early_blight (42).JPG,Potato___Early_blight,258.57850856878287,9.881395707889347,4724083.000000568,7.729238400107583,0.023792404086154687,0.15424786574262442,0.880691752848357,422.5616746233444,13.05578461156909,4724082.999999561,7.954745534859368,0.01863518843830315,0.13651076308593088,0.8050334473758797,253.20627441254848,9.960009920019612,4724082.999999668,7.728645076169863,0.024345180894000267,0.15602942316755603,0.8833524104234464,343.3706212412368,11.958196416392727,4724082.999999601,7.892443340167855,0.020235625500544932,0.14225197889851984,0.8415677026447155
early_blight (43).JPG,Potato___Early_blight,442.8310020071016,12.336174154701364,4962231.000000838,8.079048160279628,0.023370171799936862,0.1528730577961233,0.89109039840127,676.4038223076323,16.17947485894956,4962230.999999575,8.324643053463014,0.0182891197824044,0.13523727216416487,0.8340822370691559,480.9062093124092,13.185116870233626,4962230.999999593,8.128599881277665,0.023773463490257447,0.15418645689637417,0.8820771362864779,576.3136276272455,14.839884679769288,4962230.999999601,8.248935071356417,0.020095535045058434,0.1417587212310355,0.8586328154291835
early_blight (44).JPG,Potato___Early_blight,434.34948278524604,11.842921105450163,4607921.000000682,7.5951291882356164,0.04318491240211786,0.20780979861911675,0.8644239154493103,637.5798871597611,15.308264616529186,4607920.999999401,7.811494418029816,0.03654142194591416,0.1911581071937943,0.8014809915977159,456.1764678529246,12.337947175894254,4607920.999999524,7.626352800197327,0.04397604631513192,0.2097046645049459,0.8575364538653998,632.9472223944263,15.139453778907543,4607920.999999424,7.812827245974925,0.03539163418226755,0.18812664399884338,0.8029234745418117
early_blight (45).JPG,Potato___Early_blight,331.04394009572474,10.702269569245006,4842181.000000627,7.514841355883992,0.042305509055460586,0.20568303054812417,0.8673296112852832,502.0151745303419,14.019018538037098,4842180.999999486,7.759541013931202,0.034192175133061053,0.18491126286157114,0.7990343753567957,391.60278070555563,11.861569223138392,4842180.999999554,7.597756106889835,0.04095423123188336,0.20237151783757357,0.8431328249026852,544.1620373240687,14.277636555273025,4842180.999999495,7.762268691515102,0.03329994096437787,0.1824827141522667,0.7821596410912075
early_blight (46).JPG,Potato___Early_blight,251.121537748961,7.842951983943257,4842181.000000707,7.170913504673767,0.02523513731764194,0.15885571226003156,0.9149897465949284,413.04338458676165,11.146831793663607,4842180.999999641,7.492657532153145,0.018888394812252438,0.13743505670771355,0.8605724883594761,288.3892367784705,8.809907619815206,4842180.999999665,7.293002967354865,0.024142785436044027,0.15537948846628383,0.9027322986597399,362.38528427056394,10.459064418128857,4842180.99999965,7.459172978741501,0.020057395565375807,0.14162413482657468,0.8776730896281133
early_blight (47).JPG,Potato___Early_blight,397.918295507182,12.835201482167692,4901961.000000659,7.910903472207389,0.02749382519526361,0.1658126207357679,0.8772214069646478,512.9433783867509,14.935535371070623,4901960.999999421,8.039055808444003,0.0238946682982012,0.15457900341961453,0.8419483153238181,408.9536704073365,12.798949097898209,4901960.999999536,7.882535622116639,0.029505590867619228,0.17177191524699031,0.8745506499281351,620.9500124000166,16.1138787277574,4901960.999999395,8.089792106887526,0.022922736278851996,0.1514025636468947,0.8086700974047998
early_blight (48).JPG,Potato___Early_blight,384.87500385981576,11.14265863825855,4550561.000000597,7.838627526167139,0.02521603980155344,0.1587955912535151,0.8588853959396582,645.0116095232038,15.203871907743725,4550560.999999506,8.114734496157686,0.019051027775158838,0.13802546060476972,0.7640323088057682,412.8364281728522,11.840117180234355,4550560.999999588,7.902843272287965,0.025136196732185544,0.15854398989613433,0.8486655633443074,500.333328166648,13.429738359476673,4550560.999999553,8.023177766463826,0.021688309302899528,0.14726951246914458,0.8169599036183386
early_blight (49).JPG,Potato___Early_blight,325.9217693376584,10.204153157325802,5334253.000000763,7.650216163361436,0.032061488390563685,0.17905722099531113,0.8910821198299004,542.3183241366393,14.045306590613036,5334252.999999748,7.913150604350789,0.024771194979179557,0.15738867487586125,0.8183706235913194,342.7529295058523,10.557629115258132,5334252.999999765,7.666396967111318,0.03263354426066954,0.180647569207752,0.885151984096122,425.25037200073433,12.33360716721431,5334252.999999745,7.816082156528904,0.027875002670148114,0.16695808656710256,0.8575780738396249
early_blight (5).JPG,Potato___Early_blight,245.0899799289817,8.726879728269205,4901961.000000682,7.28813737141805,0.034061618230884605,0.1845578993998485,0.9075666373311321,384.0653481306903,11.523219046438053,4901960.999999631,7.531248202881496,0.027082830984589558,0.16456862089897198,0.8553654365392163,287.0402690805336,9.468782937565834,4901960.999999685,7.347958093096783,0.03320605100894356,0.18222527543934064,0.8919693235016825,415.29490358980183,11.84747969495931,4901960.999999649,7.546829876300055,0.02575031290477255,0.1604690403310637,0.8436043520314935
early_blight (50).JPG,Potato___Early_blight,432.8785703257712,11.708151922186147,4724083.000000639,7.82504057368784,0.02935722426231548,0.17133950000602743,0.8794882083257977,656.6362762725487,15.46562093124178,4724082.999999533,8.062346478903233,0.02444400188028361,0.15634577666276633,0.8176260774212919,485.3510447020795,12.87630975261949,4724082.999999604,7.891494268344272,0.029426447155794812,0.17154138613114567,0.8655659086259518,654.9151063302095,15.354501209002269,4724082.999999526,8.05580258080962,0.024053377001910566,0.15509151170167426,0.8181060723363246
early_blight (51).JPG,Potato___Early_blight,250.83123359580247,9.24435695538045,4842181.000000613,7.348295024617111,0.03774068806884073,0.19426962724224478,0.9139920408481814,415.1568448136853,12.345170190340351,4842180.999999522,7.585630899380651,0.030177997328992626,0.17371815486296366,0.8579635237835507,310.57116064231803,10.467496434992798,4842180.999999564,7.426740996767349,0.0375983112698427,0.19390283976735023,0.8942239972344143,378.80933411866215,12.018491536983014,4842180.999999526,7.573932646164638,0.030411883441411297,0.17439003251737553,0.870398932078916
early_blight (52).JPG,Potato___Early_blight,297.2917554423358,9.266126293036914,4724083.0000007,7.407598098697518,0.03174261610345359,0.17816457589390094,0.9148553105994934,486.0665571331067,12.52669105338207,4724082.999999544,7.686748108001995,0.023301787667806474,0.1526492308130194,0.8610686162238951,330.22368094735543,9.970565441130855,4724082.999999567,7.483446512726947,0.030320139047183857,0.17412679014782262,0.9062126462604889,395.1381827763618,11.366994233988448,4724082.999999542,7.6152527679293724,0.026523382476672734,0.1628600088317348,0.8870595553223747
early_blight (53).JPG,Potato___Early_blight,186.05521074571743,8.12873243785705,4724083.0000005225,7.329998457202902,0.030174413309227127,0.17370783894006375,0.9045204168624872,315.7455824911618,10.848967697935349,4724082.999999629,7.573034136943621,0.023767653861644426,0.1541676161249321,0.8381370252585092,231.2936945873903,8.935550871101707,4724082.999999669,7.385021650136714,0.03000562351099814,0.17322131367414964,0.8799524111678906,279.679319858639,10.345821191642361,4724082.999999652,7.541484712618211,0.0247938952113557,0.15746077356394417,0.8566303331991333
early_blight (54).JPG,Potato___Early_blight,348.2431835726447,9.912752817662625,4493679.000000662,7.509577817620893,0.03986663966407307,0.19966632080567084,0.9056399335443498,576.765360530712,14.304792609585187,4493678.999999359,7.832359874288554,0.030820124601373955,0.17555661366457817,0.8432542447061463,440.1109182218314,12.075268150536207,4493678.999999448,7.674644060095856,0.03705657970866808,0.19250085638424594,0.880386520328673,591.4239723479326,14.453763407526816,4493678.999999342,7.838477815575312,0.031057330741822514,0.17623090177895168,0.8392707349467977
early_blight (55).JPG,Potato___Early_blight,452.59526015130797,13.028454531419024,4962231.000000773,7.784250121936137,0.03792488969829672,0.1947431377437899,0.8454540534530575,564.7264399528715,15.084118668237329,4962230.999999477,7.927641998202699,0.03187271295259689,0.17852930558481678,0.8073997558824422,412.2910595821117,12.360065720131495,4962230.9999995995,7.7501423736585,0.03838237568672155,0.195914204913073,0.8592414970145248,658.3887252774365,16.125937751875536,4962230.999999451,7.97861221729257,0.029544253373643737,0.17188441864707732,0.7754550588127271
early_blight (56).JPG,Potato___Early_blight,362.37203952447373,11.761015902423951,5022993.000000595,7.892910738050481,0.025844850255637323,0.16076333616729072,0.8491768533773829,563.8573997147937,15.026784053568027,5022992.999999526,8.10648869569612,0.019529851183825494,0.13974924394724106,0.7654366460940482,392.7698090396096,12.155232810465613,5022992.999999644,7.918351948611255,0.02465117352734462,0.15700692190901847,0.8368437416588778,520.5936976873893,14.703623907247792,5022992.999999519,8.087491991560668,0.02122002642464465,0.14567095257684234,0.7834376468700294
